date,ticker,adj_close,return,volume,market_cap
2014-01-31,JP1028,3378.3935846276268,-0.030851444530401458,40904570,28992141245.512413
2014-01-31,JP1029,2548.194129274657,-0.08782130805780874,10806352,6513466228.283488
2014-01-31,JP1030,1424.4482731406954,0.04433170736177678,24532648,2885547189.5271306
2014-01-31,JP1031,2148.8918691698623,-0.15122663023188992,11854701,33476617186.524864
2014-01-31,JP1032,2366.3584374549255,-0.08520362085962488,40443594,17402047759.533756
2014-01-31,JP1033,1414.5038389116287,-0.11720921882513136,33452726,40404786881.40848
2014-01-31,JP1034,2252.0643684361944,-0.05643244150212638,27353214,48880313431.93323
2014-01-31,JP1035,429.7834595305836,-0.008014297096666297,22681732,30451057550.622746
2014-01-31,JP1036,934.0276263215529,-0.10881922398693022,11892844,54978421838.45439
2014-01-31,JP1037,2046.4818122699025,0.009225917423502733,46483360,30097398715.122272
2014-01-31,JP1038,849.3602188179791,-0.06419894208900086,34144764,55239287695.85678
2014-01-31,JP1039,752.385899319356,-0.1771009423103615,19362042,15651671875.580591
2014-01-31,JP1040,2448.698741634545,-0.18173322970562755,23627167,24797122484.237408
2014-01-31,JP1041,3373.51717112114,-0.026770564491643722,37678105,29412660765.521713
2014-01-31,JP1042,1977.0353610365053,-0.06897551463356812,37380411,65546811770.83405
2014-01-31,JP1043,2830.397697059614,-0.056884991865012884,25749474,19047876618.77477
2014-01-31,JP1044,3358.225985109747,-0.03221073942338777,18630518,46625890697.17176
2014-01-31,JP1045,816.5369653206345,-0.02671239356309116,34697808,23008458238.88453
2014-01-31,JP1046,1848.8703173227434,0.0331415933525281,34620480,25096517964.781166
2014-01-31,JP1047,1425.3105640295164,-0.1185329429348625,31986291,65382499355.970314
2014-01-31,JP1048,572.2834266787078,-0.11705473623986096,8278346,3847272364.032414
2014-01-31,JP1049,2411.6838276176145,-0.12031255750873604,26275278,7495785848.657594
2014-01-31,JP1050,1706.43696749176,-0.02193940990015583,32626361,5033862855.200827
2014-01-31,JP1051,1947.8526718544035,0.05010431810705222,47752749,2589539733.7599406
2014-01-31,JP1052,772.8510730380104,-0.10868024855839978,28650339,12715866278.801352
2014-01-31,JP1053,763.1091744832355,-0.2058165077470673,20422113,49312814043.278984
2014-01-31,JP1054,2655.4553417968614,-0.17327590550059666,30010687,23571344510.108738
2014-01-31,JP1055,478.3988775355093,-0.11146348648844293,12975597,38375674376.57946
2014-01-31,JP1056,1027.5959593080026,-0.08401015206891874,9081293,90185956297.2095
2014-01-31,JP1057,1238.4373337030509,-0.051284981408478834,35514232,102508081257.46399
2014-01-31,JP1058,1846.843385684221,-0.03790817170387428,49378258,28294253865.82759
2014-01-31,JP1059,2091.4246726521983,-0.05705883805075591,43070340,102670555381.75581
2014-01-31,JP1060,1924.8110338962824,-0.0022744628268295958,31264782,29640466796.61352
2014-01-31,JP1061,606.483772134625,-0.08213869981377486,6811418,10277826443.14782
2014-01-31,JP1062,1024.7566759951044,-0.11304822910836546,49458697,15211214339.332836
2014-01-31,JP1063,3024.6141773277404,0.0031475271287809935,25233470,6063191085.982869
2014-01-31,JP1064,2038.9404623493317,-0.14204963683726832,18034846,9567147533.274925
2014-01-31,JP1065,2428.3245200503998,0.006616944002377421,45161946,18422960939.267563
2014-01-31,JP1066,2382.2517724883055,-0.03849578652789008,38588125,58694511760.35271
2014-01-31,JP1067,2549.057787122924,-0.07809823578981001,38732837,177196646116.49377
2014-01-31,JP1068,618.0564398093234,0.06536420304744245,17498890,7271582771.172157
2014-01-31,JP1069,1382.5400597694468,-0.1001935157195314,49631347,39279634373.10709
2014-01-31,JP1070,2236.8800760753697,0.07929662121698992,25379041,9593338533.737337
2014-01-31,JP1071,1333.4297253304876,-0.07989522951651541,28913621,42770665809.55293
2014-01-31,JP1072,2526.5528790926496,-0.1628066372079527,38793085,22768001651.563686
2014-01-31,JP1073,1833.9818554086808,-0.03269712338812161,34699807,3809833995.548615
2014-01-31,JP1074,2416.2178431316934,-0.13171440959779024,12752916,66017903266.90253
2014-01-31,JP1075,2766.9497872344778,-0.09019267940910536,18611612,13425066912.846048
2014-01-31,JP1076,1924.5578840479134,-0.02050825212343464,21253352,13705570702.23909
2014-01-31,JP1077,3219.6947505176026,2.571568174958988e-05,47639101,9564936204.785095
2014-01-31,JP1078,2018.6420498875525,-0.0907362722349612,37152767,14318857178.24505
2014-01-31,JP1079,3128.3602639394226,0.030472496206707833,21485096,33986175962.96318
2014-01-31,JP1080,1507.7478766330091,0.03566100300746125,38062508,21654674824.488384
2014-01-31,JP1081,2054.4864264566827,0.05556802398299185,38232982,40648677592.95611
2014-01-31,JP1082,2001.0524659354885,-0.02262496057889416,22739972,42291173114.97516
2014-01-31,JP1083,755.5699177837386,0.041537436815912245,23141309,109944918873.76332
2014-01-31,JP1084,1282.2686206379103,-0.21598373088186085,45243215,18875019587.433174
2014-01-31,JP1085,3022.6340436817673,-0.06816584520624043,30281851,5558741942.976663
2014-01-31,JP1086,2118.869685457548,-0.10048916410689653,11728203,69102208893.9301
2014-01-31,JP1087,911.7218974188286,-0.04056583043146839,37390214,19682038753.002098
2014-01-31,JP1088,1345.1923086342963,-0.07257056946319179,31530562,83868878671.56432
2014-01-31,JP1089,945.9417253146745,-0.04831900058918305,27902036,44205286561.55633
2014-01-31,JP1090,517.1638868329923,0.084310796112906,37629689,25935030864.771446
2014-01-31,JP1091,3048.833733511291,-0.06909462098334233,45818884,37050698017.63324
2014-01-31,JP1092,1763.7272884422568,-0.014370635562219816,19869627,164568374663.1154
2014-01-31,JP1093,1278.3996706959263,-0.0553874242292699,23868544,204752929926.52478
2014-01-31,JP1094,2115.5622770744735,-0.06195109277011103,13527281,29015739312.33981
2014-01-31,JP1095,402.78596040494716,-0.04705474142464771,34118230,30469202879.70206
2014-01-31,JP1096,1234.6176686880626,-0.021595642586055945,23122123,73345775537.44302
2014-01-31,JP1097,2649.643215099993,0.02723089458402584,20406309,11662302271.100142
2014-01-31,JP1098,2513.63679098761,0.06298953679074941,36343547,35142413454.91779
2014-01-31,JP1099,3295.437937235762,-0.04302490631246281,23367050,24241467667.982124
2014-01-31,JP1100,2348.7637210004505,0.011043314009591906,25896554,37404374317.476395
2014-01-31,JP1101,1668.1138534231056,-0.11283196402112045,24802254,11058132156.888638
2014-01-31,JP1102,2605.961911665859,-0.05596172395416131,16634221,5537688130.184954
2014-01-31,JP1103,3267.572857740699,0.021015564144603482,10661315,3424896078.9707427
2014-01-31,JP1104,2607.3860336419034,-0.010163174315640656,42225520,7732306105.181866
2014-01-31,JP1105,3342.2338739220622,-0.012912434380801995,9127565,15957592993.873072
2014-01-31,JP1106,2882.775723924793,0.020734849611061514,19619548,22812765517.459114
2014-01-31,JP1107,3046.4335525955726,-0.01316805761598018,35037046,163654479695.71756
2014-01-31,JP1108,798.7500342981322,0.059740032200273276,10908272,64784222130.07755
2014-01-31,JP1109,2510.6735286932426,-0.05984250746063545,34498298,8401905550.628508
2014-01-31,JP1110,1632.8951024795401,-0.0744667743965148,37987970,37613145744.6931
2014-01-31,JP1111,2052.807060414578,-0.02923204869377022,34830937,17685545269.656925
2014-01-31,JP1112,1818.640878059537,-0.25088446205706016,18726469,19699814894.292282
2014-01-31,JP1113,3275.5751602741966,-0.03841318390861159,5889490,35998554877.61165
2014-01-31,JP1114,2374.7025857760336,-0.3121174750115796,44930849,37660877996.256
2014-01-31,JP1115,1064.5983385166548,-0.17696782716652268,19694607,19630197445.898697
2014-01-31,JP1116,2617.7078284729077,-0.02128439793165967,41225278,89723212600.21344
2014-01-31,JP1117,2684.0120700827088,-0.015022996027954684,13901443,7553551578.649371
2014-01-31,JP1118,1321.0641342228878,-0.10383341835891644,12308471,25664085783.417507
2014-01-31,JP1119,706.5211103928392,-0.09882086367089858,40016814,330008594455.7053
2014-02-28,JP1000,1607.4039769869894,-0.10177946221281367,33186324,22594756205.747307
2014-02-28,JP1001,2185.557907767661,-0.11562059753035986,10712086,44655275486.612335
2014-02-28,JP1002,3488.8878175610494,0.025515515364253748,46530568,73165856681.16205
2014-02-28,JP1003,3523.131696094298,-0.02799952651461753,40810485,9317747032.0591
2014-02-28,JP1004,1774.4902475107124,0.01515337826110777,18509059,23402561635.221954
2014-02-28,JP1005,1984.4520193874994,-0.09197107728116181,29555406,117750659752.52925
2014-02-28,JP1006,2890.8300166019576,0.030327012981193835,22462709,15104994255.681023
2014-02-28,JP1007,1326.3109277158223,-0.08365376452532944,29457301,9323359947.221529
2014-02-28,JP1008,2635.991639176801,-0.042529312525985095,48441841,26812971468.513805
2014-02-28,JP1009,1685.814200727731,-0.09133337098479741,45451470,58956640705.38154
2014-02-28,JP1010,715.2633497257734,-0.05104281184412021,14699304,27102148543.961655
2014-02-28,JP1011,684.7660790148313,-0.06774300955180562,48731171,108278346709.21858
2014-02-28,JP1012,2603.549995062979,-0.13698267722566426,24707543,66078066277.06017
2014-02-28,JP1013,535.4802792060432,0.010276922382814316,36717724,59747636805.41244
2014-02-28,JP1014,1285.84425842851,-0.01187430574089715,39390039,51560456598.34941
2014-02-28,JP1015,1247.8048998928964,-0.04251085208945775,26732227,304115268949.83386
2014-02-28,JP1016,904.845930539954,0.04783592426099905,25549575,22197468643.619553
2014-02-28,JP1017,1443.5905232500525,0.03776916282336194,25538173,3972825793.3446884
2014-02-28,JP1018,2463.894260820561,-0.06661551535299862,43814717,136763485529.31146
2014-02-28,JP1019,441.5794689262906,-0.00631805290713813,22385365,16004764023.96598
2014-02-28,JP1020,2547.155407625797,-0.1019717375342607,17596543,31957161132.02718
2014-02-28,JP1021,2759.86338009732,-0.06765941824358723,21271956,100217834333.38065
2014-02-28,JP1022,1384.9463733255295,-0.09854583764070651,22617807,5390340776.000343
2014-02-28,JP1023,763.0760943264188,0.057948591120954275,10133529,8867405991.703867
2014-02-28,JP1024,2129.609053249681,-0.04858216157934511,9038895,4222253596.365591
2014-02-28,JP1025,608.268791616531,-0.0940005351405423,37573260,10494270651.596375
2014-02-28,JP1026,1343.1328789278928,0.024297836743090377,8484623,36879790807.81975
2014-02-28,JP1027,2525.8456235341177,-0.21247195628522075,30569231,43579895913.34752
2014-02-28,JP1028,2727.9534003871427,-0.19252942795064437,40094142,34382493515.42029
2014-02-28,JP1029,2550.396738698779,0.0008643805426037099,37601669,5602627669.493319
2014-02-28,JP1030,1392.750415115573,-0.022252726633051584,25073280,2406359256.182343
2014-02-28,JP1031,2027.2024043075894,-0.056628938202126805,13713444,25919707341.719585
2014-02-28,JP1032,1975.0114072632703,-0.16537943871789695,46880801,21342503174.0679
2014-02-28,JP1033,1274.2110614372423,-0.09918161663126542,42582239,50718672138.15889
2014-02-28,JP1034,2404.3609296907925,0.06762531452879873,32549945,51806356158.81842
2014-02-28,JP1035,435.6190108795407,0.01357788723495966,8904270,29624960498.83032
2014-02-28,JP1036,895.716155677701,-0.041017491950139304,6582919,51006182389.99542
2014-02-28,JP1037,1875.1547155061692,-0.08371786924101804,19184901,27802682138.53493
2014-02-28,JP1038,752.2236970104499,-0.11436434113044558,12088550,44930230353.65138
2014-02-28,JP1039,594.8211488053804,-0.20942012690099082,43716061,11968470119.779364
2014-02-28,JP1040,2340.052703532346,-0.0443688871378584,14261890,22167731513.78862
2014-02-28,JP1041,3454.4426561519153,0.023988460981771216,17719289,27757044804.601517
2014-02-28,JP1042,1618.2924186652594,-0.18145499541453158,48908121,56320871884.85248
2014-02-28,JP1043,2511.6005747611844,-0.11263333157372729,41821698,18317478262.769684
2014-02-28,JP1044,2944.381548374799,-0.12323305178684199,14841690,46736356733.4503
2014-02-28,JP1045,716.0437442738224,-0.12307246985119749,22259439,21383991193.552998
2014-02-28,JP1046,1765.0640195551605,-0.045328380786024254,28209005,20845604221.447346
2014-02-28,JP1047,1136.489373880238,-0.20263737422442707,34892163,66801249007.92443
2014-02-28,JP1048,568.2986554447774,-0.006962933134472056,47127961,3365756063.2763243
2014-02-28,JP1049,2397.7393130747596,-0.005782065784564264,44200660,7795507657.563093
2014-02-28,JP1050,1579.738872288014,-0.07424715803594895,48973672,6070766646.176645
2014-02-28,JP1051,1507.4787149519257,-0.22608175826934135,6829042,2260258739.6400223
2014-02-28,JP1052,643.0510545884224,-0.16794958689693662,15636219,13155631954.385227
2014-02-28,JP1053,799.2177979262226,0.04731776874185687,30335055,58715540542.79859
2014-02-28,JP1054,1957.1151395199547,-0.2629832222312435,7210293,21394772890.06462
2014-02-28,JP1055,433.3041715519749,-0.09426173032813451,20990367,32150418099.559612
2014-02-28,JP1056,879.7477778387255,-0.14387773728581038,11912082,92677854414.28159
2014-02-28,JP1057,1261.342608429135,0.0184953038016022,46981396,111627939484.75058
2014-02-28,JP1058,1666.847635141464,-0.09746129636004394,7849781,24335369247.540405
2014-02-28,JP1059,2041.2404630408623,-0.023995226922371465,11678194,111645897557.58644
2014-02-28,JP1060,1815.6135263381998,-0.05673154695972441,13780590,35596245542.47845
2014-02-28,JP1061,657.0025724526772,0.08329785995797118,11686731,14088859790.25647
2014-02-28,JP1062,938.0241548310494,-0.08463718577859684,30585637,13059734870.642805
2014-02-28,JP1063,2971.874348275739,-0.01743687821320649,21395641,5548592762.897584
2014-02-28,JP1064,1724.6422771217165,-0.15414779932586695,46060195,12769917224.475391
2014-02-28,JP1065,2554.64223947188,0.05201846721000003,16736812,16825395297.328089
2014-02-28,JP1066,2113.0949256966355,-0.11298421514470357,29174849,52355922784.04332
2014-02-28,JP1067,2227.7938884288683,-0.1260324110018158,34704035,142434832760.8259
2014-02-28,JP1068,578.8438499616208,-0.0634449984208564,33169530,7004657735.901202
2014-02-28,JP1069,1124.4547174001798,-0.18667476616359713,40837225,39225300544.40771
2014-02-28,JP1070,2088.5470159300457,-0.066312477692401,14084026,8856342436.694126
2014-02-28,JP1071,1316.5430769520456,-0.01266407074752797,27835526,40205749401.818825
2014-02-28,JP1072,2337.9573288347433,-0.07464539999085079,41026262,21854652018.92188
2014-02-28,JP1073,1530.2139036626304,-0.1656330191327653,43835733,3927006278.273852
2014-02-28,JP1074,2218.0028395514964,-0.08203523707253468,32800500,85046183339.97887
2014-02-28,JP1075,2765.371003431558,-0.0005705863583804899,34335109,15051603906.295904
2014-02-28,JP1076,1548.6082980383524,-0.1953433508681111,43886157,17141626953.749506
2014-02-28,JP1077,2811.718653945127,-0.12671266321345812,33119208,8741431862.864372
2014-02-28,JP1078,2011.6205874361126,-0.0034783098131890497,47697939,13651579355.6363
2014-02-28,JP1079,3030.6118115174772,-0.031245906537265163,10741720,38216570550.94091
2014-02-28,JP1080,1456.4876043168802,-0.03399790715049762,20655534,16984802754.556295
2014-02-28,JP1081,2199.707298016422,0.07068475590281607,10048194,32381757938.548393
2014-02-28,JP1082,1910.8934419625932,-0.04505580213797443,9076057,32059519161.40963
2014-02-28,JP1083,736.8352251841483,-0.024795445343487862,26237352,80031270598.98964
2014-02-28,JP1084,1390.3123788313526,0.08425984731630713,15166803,16851035598.465862
2014-02-28,JP1085,2786.1388903401785,-0.07824141127369885,23322075,6975276120.874446
2014-02-28,JP1086,1893.7003739359968,-0.1062685983319111,24702870,77440737223.5441
2014-02-28,JP1087,880.5636181564118,-0.03417520117771526,32941559,21852216699.819073
2014-02-28,JP1088,1327.3245135725685,-0.013282706827151092,47556214,84980758928.69902
2014-02-28,JP1089,863.7532275727946,-0.08688537099316485,43222450,42451708479.21127
2014-02-28,JP1090,445.2990620944344,-0.13895947990228713,22023941,21445330584.74903
2014-02-28,JP1091,3314.6940325405076,0.08720065515774438,19651318,39961046915.31623
2014-02-28,JP1092,1702.998871072059,-0.03443186356992511,39684794,202475349158.77463
2014-02-28,JP1093,1147.0616131305349,-0.1027363042841637,10564352,201552514013.48575
2014-02-28,JP1094,2077.6781163221403,-0.01790737203195074,29321451,30327938040.988968
2014-02-28,JP1095,376.0000508188965,-0.06650159692537694,24035739,33233005784.836815
2014-02-28,JP1096,1131.989382596752,-0.08312556080650163,13226394,74293172640.26494
2014-02-28,JP1097,2567.0547100343574,-0.0311696701635049,32740196,10265577284.810463
2014-02-28,JP1098,2110.3443578068527,-0.16044180870789349,19433035,33161570899.855053
2014-02-28,JP1099,3108.196845176786,-0.05681827290488593,13351943,26298762090.97895
2014-02-28,JP1100,2574.139051227662,0.0959548754147196,34393634,37839115205.43462
2014-02-28,JP1101,1642.6645832282982,-0.015256314874781178,12838916,10741478838.4648
2014-02-28,JP1102,2369.1609080019784,-0.09086894271317496,35278402,5472990650.566633
2014-02-28,JP1103,2953.269348010432,-0.09618867686016533,12294226,3563718173.8282743
2014-02-28,JP1104,2296.696143047852,-0.1191576109503398,24564188,9310745111.364014
2014-02-28,JP1105,3158.0226135154044,-0.05511620890565882,41359682,19751844712.038235
2014-02-28,JP1106,2650.455073956844,-0.08058922102051463,15289052,22674493528.317654
2014-02-28,JP1107,3047.018520880689,0.00019201741151310403,39543252,167978531442.94403
2014-02-28,JP1108,674.3355624538954,-0.1557614604092765,37485805,95687354602.64685
2014-02-28,JP1109,2410.4454601404263,-0.03992078914576477,45619568,9694370888.223913
2014-02-28,JP1110,1482.1359831379225,-0.09232627320192885,12599286,42052965063.952415
2014-02-28,JP1111,1962.9431827333924,-0.04377609538377009,37180239,17929628883.166306
2014-02-28,JP1112,1566.208353836252,-0.13880284297393936,47150136,19320281270.015152
2014-02-28,JP1113,3309.083881137478,0.010229873907236633,39335841,26877516694.002956
2014-02-28,JP1114,2399.165353536711,0.01030140275552996,13455661,48849728908.5837
2014-02-28,JP1115,1057.6595923047153,-0.006517712794486985,41997257,16306068769.041569
2014-02-28,JP1116,2158.8422173454264,-0.17529290554751092,9829056,85397396926.20844
2014-02-28,JP1117,2667.9489393029953,-0.005984746104073409,31497992,9939087370.547438
2014-02-28,JP1118,1311.414367795093,-0.0073045404668949585,27394146,24863034109.572292
2014-02-28,JP1119,582.2986707941513,-0.17582268635910644,28898574,370407949287.6018
2014-03-31,JP1000,1720.3193487337612,0.07024704017370102,28379731,21571016438.46071
2014-03-31,JP1001,2217.6365089027727,0.014677534290490152,30649230,42831822958.80315
2014-03-31,JP1002,3351.0045661405293,-0.03952068929430608,48899572,79636341571.11214
2014-03-31,JP1003,3520.365263723513,-0.0007852196878849922,11942740,9240694408.513329
2014-03-31,JP1004,1558.9241216872863,-0.12148059203245898,9750115,22931721105.023518
2014-03-31,JP1005,1817.0285706599948,-0.08436759724691142,47348432,120564169952.9571
2014-03-31,JP1006,2808.3885474736076,-0.02851826937415593,48506088,11840056761.565031
2014-03-31,JP1007,1433.9354047649435,0.08114573649368352,12531424,10588843401.476892
2014-03-31,JP1008,2521.0660125970653,-0.04359863091812611,23076854,30114844832.757668
2014-03-31,JP1009,1740.6396344866246,0.03252163478942492,33198764,59005935299.44701
2014-03-31,JP1010,696.9090063546204,-0.02566095883172255,19680726,24332498377.424
2014-03-31,JP1011,701.3422732898248,0.024207090250208493,22787991,103741342453.41837
2014-03-31,JP1012,2593.5722569416066,-0.003832358948471508,33870259,68477122610.6318
2014-03-31,JP1013,576.0324889308936,0.07573053817215668,18862893,53508707617.50538
2014-03-31,JP1014,1240.3771091112703,-0.03535976384325682,23551636,47151392191.24752
2014-03-31,JP1015,1096.2953210865037,-0.12142088784825036,18031239,271074498109.1121
2014-03-31,JP1016,825.2706923156328,-0.08794341173290779,39183937,22776364254.139442
2014-03-31,JP1017,1381.7152532604405,-0.042862064410278865,11886571,3639760905.455009
2014-03-31,JP1018,2300.916009853448,-0.0661466092756901,15380560,116236696194.1102
2014-03-31,JP1019,459.96065048697545,0.04162598774209114,16249529,15071353189.609972
2014-03-31,JP1020,2469.8440579825356,-0.03035203482747984,45760633,30191395451.375515
2014-03-31,JP1021,3191.1767040010604,0.15628067933150067,47501433,110959241466.94931
2014-03-31,JP1022,1228.9993544348652,-0.11260148543961658,27509434,4362546231.2359
2014-03-31,JP1023,775.4980261741146,0.016278759012442662,12038014,8001744712.20581
2014-03-31,JP1024,1949.9744268568575,-0.08435098738837052,39024191,6137505728.39447
2014-03-31,JP1025,585.1592247625869,-0.03799235991136138,27144082,12028697888.188644
2014-03-31,JP1026,1365.1701193171084,0.016407341920485388,43237858,44318004591.62038
2014-03-31,JP1027,2129.0697330875146,-0.15708635822780076,21199753,42547244668.53355
2014-03-31,JP1028,2803.7935323712068,0.027801109789229214,49947287,35200902534.30454
2014-03-31,JP1029,2911.7441465288844,0.14168282226335757,41315151,5595020061.280642
2014-03-31,JP1030,1385.8133603971298,-0.004980831197862294,15077554,2121654896.1971755
2014-03-31,JP1031,2049.911163725648,0.011202018786976922,37649559,31354704780.629593
2014-03-31,JP1032,2093.7141516720662,0.06010230825617334,17910158,15278683729.077042
2014-03-31,JP1033,1247.9843546022496,-0.02058270221372145,20740639,40876983346.13512
2014-03-31,JP1034,2333.224832163676,-0.029586280765369392,16269488,47467419191.98577
2014-03-31,JP1035,376.663925019731,-0.13533634755924884,35699884,26949874075.04141
2014-03-31,JP1036,936.9661637038095,0.046052544396610495,16829209,56796998352.270615
2014-03-31,JP1037,1850.2737672653327,-0.013268744192193323,33745961,31594650483.183273
2014-03-31,JP1038,691.9187935338008,-0.08016884301347835,31210013,47684002698.8559
2014-03-31,JP1039,602.8759614455864,0.013541570699668527,38785952,13975625018.467293
2014-03-31,JP1040,2264.313638747418,-0.03236639271867642,49708513,23317583062.579082
2014-03-31,JP1041,3343.780621764915,-0.03203470006657243,5396913,33695703572.598988
2014-03-31,JP1042,1691.121190397239,0.0450034684040894,49562513,71882975681.46225
2014-03-31,JP1043,2282.3504493877167,-0.09127650617585388,9920906,16382826375.301542
2014-03-31,JP1044,3178.8533534231383,0.0796336348384468,28704795,45259289059.6942
2014-03-31,JP1045,646.6760962214936,-0.09687627132707964,20340041,23200280130.50662
2014-03-31,JP1046,1712.8062460850244,-0.029606729779300834,33756224,27266149197.106056
2014-03-31,JP1047,1296.215800488179,0.14054370439258754,37478149,53735659969.267365
2014-03-31,JP1048,618.9818470369479,0.08918407796073947,43698674,3569545396.7380166
2014-03-31,JP1049,2421.152015779459,0.009764490483611492,23089081,8466133784.741185
2014-03-31,JP1050,1480.9360425672735,-0.06254377318552616,46982005,6458238974.926942
2014-03-31,JP1051,1467.2875805758954,-0.026661162096283286,19509588,2671511310.9881697
2014-03-31,JP1052,635.6432596680067,-0.011519761716520256,14173728,13419397750.90712
2014-03-31,JP1053,795.6241518962763,-0.004496453956945056,22060944,55025018862.46483
2014-03-31,JP1054,1925.3644401256463,-0.016223214849840822,28784377,20919296342.18142
2014-03-31,JP1055,430.31627370203364,-0.00689561293453378,35067191,32113831734.946983
2014-03-31,JP1056,870.798090364453,-0.010173015152432838,42477667,79973377469.61186
2014-03-31,JP1057,1160.2067082788178,-0.08018114941528136,15118570,102748079883.11516
2014-03-31,JP1058,1590.2607900654943,-0.04594711805765602,18644093,23565624836.671944
2014-03-31,JP1059,2202.6944087396096,0.0790959951177077,47240566,110336301704.26962
2014-03-31,JP1060,1620.6851409775284,-0.10736226764834182,24791406,39657706260.33464
2014-03-31,JP1061,647.4571183607513,-0.014528792568180404,15870689,9792700637.999435
2014-03-31,JP1062,887.2280671377711,-0.054152217116868795,49352949,15405661369.72111
2014-03-31,JP1063,3034.9434654328243,0.021221999911832587,25203710,5698361296.283371
2014-03-31,JP1064,1698.1492826430688,-0.01536144325701109,49327101,11779262463.723635
2014-03-31,JP1065,2864.3626325093273,0.12123826508931267,46369214,18979761406.390186
2014-03-31,JP1066,2185.700818076664,0.034359976684952664,45774806,65137776157.60231
2014-03-31,JP1067,2006.1734317975347,-0.09947978481421794,31182733,169873603531.16946
2014-03-31,JP1068,610.3112298988111,0.05436246742411923,40930175,6915703943.666022
2014-03-31,JP1069,1071.4234914281105,-0.047161726614195064,48224989,44825037682.76755
2014-03-31,JP1070,1991.1558100305233,-0.0466310813961511,17110872,7551607349.057856
2014-03-31,JP1071,1330.316377521352,0.010461716604969295,6698663,50931239672.264046
2014-03-31,JP1072,2237.2335920203695,-0.04308193976516038,19438253,24610021242.183105
2014-03-31,JP1073,1647.0619747264236,0.07636061258109902,33660428,4824044445.432606
2014-03-31,JP1074,2097.67520491679,-0.05425044210450061,29627727,60524217859.47134
2014-03-31,JP1075,2666.0362608099645,-0.0359209460496724,8626309,13580792279.682802
2014-03-31,JP1076,1476.5443606115168,-0.04653464502167536,30234981,16077612142.040926
2014-03-31,JP1077,2703.795727109645,-0.038383259535606444,12847936,9256055285.686415
2014-03-31,JP1078,2186.6205116790748,0.08699449853314856,27747626,14450915156.272558
2014-03-31,JP1079,3156.6594899586435,0.04159149580363188,30906520,46204450279.35189
2014-03-31,JP1080,1644.615281863419,0.12916531317461802,33650162,18745763694.336197
2014-03-31,JP1081,2551.3007726275523,0.15983648139376466,23564966,41379188967.826996
2014-03-31,JP1082,1770.986173115095,-0.07321563085370464,23374536,38841303669.19858
2014-03-31,JP1083,740.634149778175,0.0051557315179622636,35535797,99188058842.06815
2014-03-31,JP1084,1249.536452204441,-0.10125488974301063,38712837,16557455582.47497
2014-03-31,JP1085,2654.78669126039,-0.04714488553862102,41348334,6489472269.775925
2014-03-31,JP1086,1795.332900772393,-0.05194458136962295,20009746,61716159100.454346
2014-03-31,JP1087,813.3307136303868,-0.0763521262288658,24083432,20699000044.597046
2014-03-31,JP1088,1234.992858851398,-0.06956223122305985,19880464,70959977724.40643
